Noise,Frequency,Trial,Success
4.0,698,7,True
4.0,698,8,True
4.0,698,9,True
4.0,698,10,True
4.0,699,1,True
4.0,699,2,True
4.0,699,3,True
4.0,699,4,True
4.0,699,5,True
4.0,699,6,True
4.0,699,7,True
4.0,699,8,True
4.0,699,9,True
4.0,699,10,True
4.0,700,1,True
4.0,700,2,True
4.0,700,3,True
4.0,700,4,True
4.0,700,5,True
4.0,700,6,True
4.0,700,7,True
4.0,700,8,True
4.0,700,9,True
4.0,700,10,True
4.0,701,1,True
4.0,701,2,True
4.0,701,3,True
4.0,701,4,True
4.0,701,5,True
4.0,701,6,True
4.0,701,7,True
4.0,701,8,True
4.0,701,9,True
4.0,701,10,True
4.0,702,1,True
4.0,702,2,True
4.0,702,3,True
4.0,702,4,True
4.0,702,5,True
4.0,702,6,True
4.0,702,7,True
4.0,702,8,True
4.0,702,9,True
4.0,702,10,True
4.0,703,1,True
4.0,703,2,True
4.0,703,3,True
4.0,703,4,True
4.0,703,5,True
4.0,703,6,True
4.0,703,7,True
4.0,703,8,True
4.0,703,9,True
4.0,703,10,True
4.0,704,1,True
4.0,704,2,True
4.0,704,3,True
4.0,704,4,True
4.0,704,5,True
4.0,704,6,True
4.0,704,7,True
4.0,704,8,True
4.0,704,9,True
4.0,704,10,True
4.0,705,1,True
4.0,705,2,True
4.0,705,3,True
4.0,705,4,True
4.0,705,5,True
4.0,705,6,True
4.0,705,7,True
4.0,705,8,True
4.0,705,9,True
4.0,705,10,True
4.0,706,1,True
4.0,706,2,True
4.0,706,3,True
4.0,706,4,True
4.0,706,5,True
4.0,706,6,True
4.0,706,7,True
4.0,706,8,True
4.0,706,9,True
4.0,706,10,True
4.0,707,1,True
4.0,707,2,True
4.0,707,3,True
4.0,707,4,True
4.0,707,5,True
4.0,707,6,True
4.0,707,7,True
4.0,707,8,True
4.0,707,9,True
4.0,707,10,True
4.0,708,1,True
4.0,708,2,True
4.0,708,3,True
4.0,708,4,True
4.0,708,5,True
4.0,708,6,True
4.0,708,7,True
4.0,708,8,True
4.0,708,9,True
4.0,708,10,True
4.0,709,1,True
4.0,709,2,True
4.0,709,3,True
4.0,709,4,True
4.0,709,5,True
4.0,709,6,True
4.0,709,7,True
4.0,709,8,True
4.0,709,9,True
4.0,709,10,True
4.0,710,1,True
4.0,710,2,True
4.0,710,3,True
4.0,710,4,True
4.0,710,5,True
4.0,710,6,True
4.0,710,7,True
4.0,710,8,True
4.0,710,9,True
4.0,710,10,True
4.0,711,1,True
4.0,711,2,True
4.0,711,3,True
4.0,711,4,True
4.0,711,5,True
4.0,711,6,True
4.0,711,7,True
4.0,711,8,True
4.0,711,9,True
4.0,711,10,True
4.0,712,1,True
4.0,712,2,True
4.0,712,3,True
4.0,712,4,True
4.0,712,5,True
4.0,712,6,True
4.0,712,7,True
4.0,712,8,True
4.0,712,9,True
4.0,712,10,True
4.0,713,1,True
4.0,713,2,True
4.0,713,3,True
4.0,713,4,True
4.0,713,5,True
4.0,713,6,True
4.0,713,7,True
4.0,713,8,True
4.0,713,9,True
4.0,713,10,True
4.0,714,1,True
4.0,714,2,True
4.0,714,3,True
4.0,714,4,True
4.0,714,5,True
4.0,714,6,True
4.0,714,7,True
4.0,714,8,True
4.0,714,9,True
4.0,714,10,True
4.0,715,1,True
4.0,715,2,True
4.0,715,3,True
4.0,715,4,True
4.0,715,5,True
4.0,715,6,True
4.0,715,7,True
4.0,715,8,True
4.0,715,9,True
4.0,715,10,True
4.0,716,1,True
4.0,716,2,True
4.0,716,3,True
4.0,716,4,True
4.0,716,5,True
4.0,716,6,True
4.0,716,7,True
4.0,716,8,True
4.0,716,9,True
4.0,716,10,True
4.0,717,1,True
4.0,717,2,True
4.0,717,3,True
4.0,717,4,True
4.0,717,5,True
4.0,717,6,True
4.0,717,7,True
4.0,717,8,True
4.0,717,9,True
4.0,717,10,True
4.0,718,1,True
4.0,718,2,True
4.0,718,3,True
4.0,718,4,True
4.0,718,5,True
4.0,718,6,True
4.0,718,7,True
4.0,718,8,True
4.0,718,9,True
4.0,718,10,True
4.0,719,1,True
4.0,719,2,True
4.0,719,3,True
4.0,719,4,True
4.0,719,5,True
4.0,719,6,True
4.0,719,7,True
4.0,719,8,True
4.0,719,9,True
4.0,719,10,True
4.0,720,1,True
4.0,720,2,True
4.0,720,3,True
4.0,720,4,True
4.0,720,5,True
4.0,720,6,True
4.0,720,7,True
4.0,720,8,True
4.0,720,9,True
4.0,720,10,True
4.0,721,1,True
4.0,721,2,True
4.0,721,3,True
4.0,721,4,True
4.0,721,5,True
4.0,721,6,True
4.0,721,7,True
4.0,721,8,True
4.0,721,9,True
4.0,721,10,True
4.0,722,1,True
4.0,722,2,True
4.0,722,3,True
4.0,722,4,True
4.0,722,5,True
4.0,722,6,True
4.0,722,7,True
4.0,722,8,True
4.0,722,9,True
4.0,722,10,True
4.0,723,1,True
4.0,723,2,True
4.0,723,3,True
4.0,723,4,True
4.0,723,5,True
4.0,723,6,True
4.0,723,7,True
4.0,723,8,True
4.0,723,9,True
4.0,723,10,True
4.0,724,1,True
4.0,724,2,True
4.0,724,3,True
4.0,724,4,True
4.0,724,5,True
4.0,724,6,True
4.0,724,7,True
4.0,724,8,True
4.0,724,9,True
4.0,724,10,True
4.0,725,1,True
4.0,725,2,True
4.0,725,3,True
4.0,725,4,True
4.0,725,5,True
4.0,725,6,True
4.0,725,7,True
4.0,725,8,True
4.0,725,9,True
4.0,725,10,True
4.0,726,1,True
4.0,726,2,True
4.0,726,3,True
4.0,726,4,True
4.0,726,5,True
4.0,726,6,True
4.0,726,7,True
4.0,726,8,True
4.0,726,9,True
4.0,726,10,True
4.0,727,1,True
4.0,727,2,True
4.0,727,3,True
4.0,727,4,True
4.0,727,5,True
4.0,727,6,True
4.0,727,7,True
4.0,727,8,True
4.0,727,9,True
4.0,727,10,True
4.0,728,1,True
4.0,728,2,True
4.0,728,3,True
4.0,728,4,True
4.0,728,5,True
4.0,728,6,True
4.0,728,7,True
4.0,728,8,True
4.0,728,9,True
4.0,728,10,True
4.0,729,1,True
4.0,729,2,True
4.0,729,3,True
4.0,729,4,True
4.0,729,5,True
4.0,729,6,True
4.0,729,7,True
4.0,729,8,True
4.0,729,9,True
4.0,729,10,True
4.0,730,1,True
4.0,730,2,True
4.0,730,3,True
4.0,730,4,True
4.0,730,5,True
4.0,730,6,True
4.0,730,7,True
4.0,730,8,True
4.0,730,9,True
4.0,730,10,True
4.0,731,1,True
4.0,731,2,True
4.0,731,3,True
4.0,731,4,True
4.0,731,5,True
4.0,731,6,True
4.0,731,7,True
4.0,731,8,True
4.0,731,9,True
4.0,731,10,True
4.0,732,1,True
4.0,732,2,True
4.0,732,3,True
4.0,732,4,True
4.0,732,5,True
4.0,732,6,True
4.0,732,7,True
4.0,732,8,True
4.0,732,9,True
4.0,732,10,True
4.0,733,1,True
4.0,733,2,True
4.0,733,3,True
4.0,733,4,True
4.0,733,5,True
4.0,733,6,True
4.0,733,7,True
4.0,733,8,True
4.0,733,9,True
4.0,733,10,True
4.0,734,1,True
4.0,734,2,True
4.0,734,3,True
4.0,734,4,True
4.0,734,5,True
4.0,734,6,True
4.0,734,7,True
4.0,734,8,True
4.0,734,9,True
4.0,734,10,True
4.0,735,1,True
4.0,735,2,True
4.0,735,3,True
4.0,735,4,True
4.0,735,5,True
4.0,735,6,True
4.0,735,7,True
4.0,735,8,True
4.0,735,9,True
4.0,735,10,True
4.0,736,1,True
4.0,736,2,True
4.0,736,3,True
4.0,736,4,True
4.0,736,5,True
4.0,736,6,True
4.0,736,7,True
4.0,736,8,True
4.0,736,9,True
4.0,736,10,True
4.0,737,1,True
4.0,737,2,True
4.0,737,3,True
4.0,737,4,True
4.0,737,5,True
4.0,737,6,True
4.0,737,7,True
4.0,737,8,True
4.0,737,9,True
4.0,737,10,True
4.0,738,1,True
4.0,738,2,True
4.0,738,3,True
4.0,738,4,True
4.0,738,5,True
4.0,738,6,True
4.0,738,7,True
4.0,738,8,True
4.0,738,9,True
4.0,738,10,True
4.0,739,1,True
4.0,739,2,True
4.0,739,3,True
4.0,739,4,True
4.0,739,5,True
4.0,739,6,True
4.0,739,7,True
4.0,739,8,True
4.0,739,9,True
4.0,739,10,True
4.0,740,1,True
4.0,740,2,True
4.0,740,3,True
4.0,740,4,True
4.0,740,5,True
4.0,740,6,True
4.0,740,7,True
4.0,740,8,True
4.0,740,9,True
4.0,740,10,True
4.0,741,1,True
4.0,741,2,True
4.0,741,3,True
4.0,741,4,True
4.0,741,5,True
4.0,741,6,True
4.0,741,7,True
4.0,741,8,True
4.0,741,9,True
4.0,741,10,True
4.0,742,1,True
4.0,742,2,True
4.0,742,3,True
4.0,742,4,True
4.0,742,5,True
4.0,742,6,True
4.0,742,7,True
4.0,742,8,True
4.0,742,9,True
4.0,742,10,True
4.0,743,1,True
4.0,743,2,True
4.0,743,3,True
4.0,743,4,True
4.0,743,5,True
4.0,743,6,True
4.0,743,7,True
4.0,743,8,True
4.0,743,9,True
4.0,743,10,True
4.0,744,1,True
4.0,744,2,True
4.0,744,3,True
4.0,744,4,True
4.0,744,5,True
4.0,744,6,True
4.0,744,7,True
4.0,744,8,True
4.0,744,9,True
4.0,744,10,True
4.0,745,1,True
4.0,745,2,True
4.0,745,3,True
4.0,745,4,True
4.0,745,5,True
4.0,745,6,True
4.0,745,7,True
4.0,745,8,True
4.0,745,9,True
4.0,745,10,True
4.0,746,1,True
4.0,746,2,True
4.0,746,3,True
4.0,746,4,True
4.0,746,5,True
4.0,746,6,True
4.0,746,7,True
4.0,746,8,True
4.0,746,9,True
4.0,746,10,True
4.0,747,1,True
4.0,747,2,True
4.0,747,3,True
4.0,747,4,True
4.0,747,5,True
4.0,747,6,True
4.0,747,7,True
4.0,747,8,True
4.0,747,9,True
4.0,747,10,True
4.0,748,1,True
4.0,748,2,True
4.0,748,3,True
4.0,748,4,True
4.0,748,5,True
4.0,748,6,True
4.0,748,7,True
4.0,748,8,True
4.0,748,9,True
4.0,748,10,True
4.0,749,1,True
4.0,749,2,True
4.0,749,3,True
4.0,749,4,True
4.0,749,5,True
4.0,749,6,True
4.0,749,7,True
4.0,749,8,True
4.0,749,9,True
4.0,749,10,True
4.0,750,1,True
4.0,750,2,True
4.0,750,3,True
4.0,750,4,True
4.0,750,5,True
4.0,750,6,True
4.0,750,7,True
4.0,750,8,True
4.0,750,9,True
4.0,750,10,True
4.0,751,1,True
4.0,751,2,True
4.0,751,3,True
4.0,751,4,True
4.0,751,5,True
4.0,751,6,True
4.0,751,7,True
4.0,751,8,True
4.0,751,9,True
4.0,751,10,True
4.0,752,1,True
4.0,752,2,True
4.0,752,3,True
4.0,752,4,True
4.0,752,5,True
4.0,752,6,True
4.0,752,7,True
4.0,752,8,True
4.0,752,9,True
4.0,752,10,True
4.0,753,1,True
4.0,753,2,True
4.0,753,3,True
4.0,753,4,True
4.0,753,5,True
4.0,753,6,True
4.0,753,7,True
4.0,753,8,True
4.0,753,9,True
4.0,753,10,True
4.0,754,1,True
4.0,754,2,True
4.0,754,3,True
4.0,754,4,True
4.0,754,5,True
4.0,754,6,True
4.0,754,7,True
4.0,754,8,True
4.0,754,9,True
4.0,754,10,True
4.0,755,1,True
4.0,755,2,True
4.0,755,3,True
4.0,755,4,True
4.0,755,5,True
4.0,755,6,True
4.0,755,7,True
4.0,755,8,True
4.0,755,9,True
4.0,755,10,True
4.0,756,1,True
4.0,756,2,True
4.0,756,3,True
4.0,756,4,True
4.0,756,5,True
4.0,756,6,True
4.0,756,7,True
4.0,756,8,True
4.0,756,9,True
4.0,756,10,True
4.0,757,1,True
4.0,757,2,True
4.0,757,3,True
4.0,757,4,True
4.0,757,5,True
4.0,757,6,True
4.0,757,7,True
4.0,757,8,True
4.0,757,9,True
4.0,757,10,True
4.0,758,1,True
4.0,758,2,True
4.0,758,3,True
4.0,758,4,True
4.0,758,5,True
4.0,758,6,True
4.0,758,7,True
4.0,758,8,True
4.0,758,9,True
4.0,758,10,True
4.0,759,1,True
4.0,759,2,True
4.0,759,3,True
4.0,759,4,True
4.0,759,5,True
4.0,759,6,True
4.0,759,7,True
4.0,759,8,True
4.0,759,9,True
4.0,759,10,True
4.0,760,1,True
4.0,760,2,True
4.0,760,3,True
4.0,760,4,True
4.0,760,5,True
4.0,760,6,True
4.0,760,7,True
4.0,760,8,True
4.0,760,9,True
4.0,760,10,True
4.0,761,1,True
4.0,761,2,True
4.0,761,3,True
4.0,761,4,True
4.0,761,5,True
4.0,761,6,True
4.0,761,7,True
4.0,761,8,True
4.0,761,9,True
4.0,761,10,True
4.0,762,1,True
4.0,762,2,True
4.0,762,3,True
4.0,762,4,True
4.0,762,5,True
4.0,762,6,True
4.0,762,7,True
4.0,762,8,True
4.0,762,9,True
4.0,762,10,True
4.0,763,1,True
4.0,763,2,True
4.0,763,3,True
4.0,763,4,True
4.0,763,5,True
4.0,763,6,True
4.0,763,7,True
4.0,763,8,True
4.0,763,9,True
4.0,763,10,True
4.0,764,1,True
4.0,764,2,True
4.0,764,3,True
4.0,764,4,True
4.0,764,5,True
4.0,764,6,True
4.0,764,7,True
4.0,764,8,True
4.0,764,9,True
4.0,764,10,True
4.0,765,1,True
4.0,765,2,True
4.0,765,3,True
4.0,765,4,True
4.0,765,5,True
4.0,765,6,True
4.0,765,7,True
4.0,765,8,True
4.0,765,9,True
4.0,765,10,True
4.0,766,1,True
4.0,766,2,True
4.0,766,3,True
4.0,766,4,True
4.0,766,5,True
4.0,766,6,True
4.0,766,7,True
4.0,766,8,True
4.0,766,9,True
4.0,766,10,True
4.0,767,1,True
4.0,767,2,True
4.0,767,3,True
4.0,767,4,True
4.0,767,5,True
4.0,767,6,True
4.0,767,7,True
4.0,767,8,True
4.0,767,9,True
4.0,767,10,True
4.0,768,1,True
4.0,768,2,True
4.0,768,3,True
4.0,768,4,True
4.0,768,5,True
4.0,768,6,True
4.0,768,7,True
4.0,768,8,True
4.0,768,9,True
4.0,768,10,True
4.0,769,1,True
4.0,769,2,True
4.0,769,3,True
4.0,769,4,True
4.0,769,5,True
4.0,769,6,True
4.0,769,7,True
4.0,769,8,True
4.0,769,9,True
4.0,769,10,True
4.0,770,1,True
4.0,770,2,True
4.0,770,3,True
4.0,770,4,True
4.0,770,5,True
4.0,770,6,True
4.0,770,7,True
4.0,770,8,True
4.0,770,9,True
4.0,770,10,True
4.0,771,1,True
4.0,771,2,True
4.0,771,3,True
4.0,771,4,True
4.0,771,5,True
4.0,771,6,True
4.0,771,7,True
4.0,771,8,True
4.0,771,9,True
4.0,771,10,True
4.0,772,1,True
4.0,772,2,True
4.0,772,3,True
4.0,772,4,True
4.0,772,5,True
4.0,772,6,True
4.0,772,7,True
4.0,772,8,True
4.0,772,9,True
4.0,772,10,True
4.0,773,1,True
4.0,773,2,True
4.0,773,3,True
4.0,773,4,True
4.0,773,5,True
4.0,773,6,True
4.0,773,7,True
4.0,773,8,True
4.0,773,9,True
4.0,773,10,True
4.0,774,1,True
4.0,774,2,True
4.0,774,3,True
4.0,774,4,True
4.0,774,5,True
4.0,774,6,True
4.0,774,7,True
4.0,774,8,True
4.0,774,9,True
4.0,774,10,True
4.0,775,1,True
4.0,775,2,True
4.0,775,3,True
4.0,775,4,True
4.0,775,5,True
4.0,775,6,True
4.0,775,7,True
4.0,775,8,True
4.0,775,9,True
4.0,775,10,True
4.0,776,1,True
4.0,776,2,True
4.0,776,3,True
4.0,776,4,True
4.0,776,5,True
4.0,776,6,True
4.0,776,7,True
4.0,776,8,True
4.0,776,9,True
4.0,776,10,True
4.0,777,1,True
4.0,777,2,True
4.0,777,3,True
4.0,777,4,True
4.0,777,5,True
4.0,777,6,True
4.0,777,7,True
4.0,777,8,True
4.0,777,9,True
4.0,777,10,True
4.0,778,1,True
4.0,778,2,True
4.0,778,3,True
4.0,778,4,True
4.0,778,5,True
4.0,778,6,True
4.0,778,7,True
4.0,778,8,True
4.0,778,9,True
4.0,778,10,True
4.0,779,1,True
4.0,779,2,True
4.0,779,3,True
4.0,779,4,True
4.0,779,5,True
4.0,779,6,True
4.0,779,7,True
4.0,779,8,True
4.0,779,9,True
4.0,779,10,True
4.0,780,1,True
4.0,780,2,True
4.0,780,3,True
4.0,780,4,True
4.0,780,5,True
4.0,780,6,True
4.0,780,7,True
4.0,780,8,True
4.0,780,9,True
4.0,780,10,True
4.0,781,1,True
4.0,781,2,True
4.0,781,3,True
4.0,781,4,True
4.0,781,5,True
4.0,781,6,True
4.0,781,7,True
4.0,781,8,True
4.0,781,9,True
4.0,781,10,True
4.0,782,1,True
4.0,782,2,True
4.0,782,3,True
4.0,782,4,True
4.0,782,5,True
4.0,782,6,True
4.0,782,7,True
4.0,782,8,True
4.0,782,9,True
4.0,782,10,True
4.0,783,1,True
4.0,783,2,True
4.0,783,3,True
4.0,783,4,True
4.0,783,5,True
4.0,783,6,True
4.0,783,7,True
4.0,783,8,True
4.0,783,9,True
4.0,783,10,True
4.0,784,1,True
4.0,784,2,True
4.0,784,3,True
4.0,784,4,True
4.0,784,5,True
4.0,784,6,True
4.0,784,7,True
4.0,784,8,True
4.0,784,9,True
4.0,784,10,True
4.0,785,1,True
4.0,785,2,True
4.0,785,3,True
4.0,785,4,True
4.0,785,5,True
4.0,785,6,True
4.0,785,7,True
4.0,785,8,True
4.0,785,9,True
4.0,785,10,True
4.0,786,1,True
4.0,786,2,True
4.0,786,3,True
4.0,786,4,True
4.0,786,5,True
4.0,786,6,True
4.0,786,7,True
4.0,786,8,True
4.0,786,9,True
4.0,786,10,True
4.0,787,1,True
4.0,787,2,True
4.0,787,3,True
4.0,787,4,True
4.0,787,5,True
4.0,787,6,True
4.0,787,7,True
4.0,787,8,True
4.0,787,9,True
4.0,787,10,True
4.0,788,1,True
4.0,788,2,True
4.0,788,3,True
4.0,788,4,True
4.0,788,5,True
4.0,788,6,True
4.0,788,7,True
4.0,788,8,True
4.0,788,9,True
4.0,788,10,True
4.0,789,1,True
4.0,789,2,True
4.0,789,3,True
4.0,789,4,True
4.0,789,5,True
4.0,789,6,True
4.0,789,7,True
4.0,789,8,True
4.0,789,9,True
4.0,789,10,True
4.0,790,1,True
4.0,790,2,True
4.0,790,3,True
4.0,790,4,True
4.0,790,5,True
4.0,790,6,True
4.0,790,7,True
4.0,790,8,True
4.0,790,9,True
4.0,790,10,True
4.0,791,1,True
4.0,791,2,True
4.0,791,3,True
4.0,791,4,True
4.0,791,5,True
4.0,791,6,True
4.0,791,7,True
4.0,791,8,True
4.0,791,9,True
4.0,791,10,True
4.0,792,1,True
4.0,792,2,True
4.0,792,3,True
4.0,792,4,True
4.0,792,5,True
4.0,792,6,True
4.0,792,7,True
4.0,792,8,True
4.0,792,9,True
4.0,792,10,True
4.0,793,1,True
4.0,793,2,True
4.0,793,3,True
4.0,793,4,True
4.0,793,5,True
4.0,793,6,True
4.0,793,7,True
4.0,793,8,True
4.0,793,9,True
4.0,793,10,True
4.0,794,1,True
4.0,794,2,True
4.0,794,3,True
4.0,794,4,True
4.0,794,5,True
4.0,794,6,True
4.0,794,7,True
4.0,794,8,True
4.0,794,9,True
4.0,794,10,True
4.0,795,1,True
4.0,795,2,True
4.0,795,3,True
4.0,795,4,True
4.0,795,5,True
4.0,795,6,True
4.0,795,7,True
4.0,795,8,True
4.0,795,9,True
4.0,795,10,True
4.0,796,1,True
4.0,796,2,True
4.0,796,3,True
4.0,796,4,True
4.0,796,5,True
4.0,796,6,True
4.0,796,7,True
4.0,796,8,True
4.0,796,9,True
4.0,796,10,True
4.0,797,1,True
4.0,797,2,True
4.0,797,3,True
4.0,797,4,True
4.0,797,5,True
4.0,797,6,True
4.0,797,7,True
4.0,797,8,True
4.0,797,9,True
4.0,797,10,True
4.0,798,1,True
4.0,798,2,True
4.0,798,3,True
4.0,798,4,True
4.0,798,5,True
4.0,798,6,True
4.0,798,7,True
4.0,798,8,True
4.0,798,9,True
4.0,798,10,True
4.0,799,1,True
4.0,799,2,True
4.0,799,3,True
4.0,799,4,True
4.0,799,5,True
4.0,799,6,True
4.0,799,7,True
4.0,799,8,True
4.0,799,9,True
4.0,799,10,True
4.0,800,1,True
4.0,800,2,True
4.0,800,3,True
4.0,800,4,True
4.0,800,5,True
4.0,800,6,True
4.0,800,7,True
4.0,800,8,True
4.0,800,9,True
4.0,800,10,True
4.0,801,1,True
4.0,801,2,True
4.0,801,3,True
4.0,801,4,True
4.0,801,5,True
4.0,801,6,True
4.0,801,7,True
4.0,801,8,True
4.0,801,9,True
4.0,801,10,True
4.0,802,1,True
4.0,802,2,True
4.0,802,3,True
4.0,802,4,True
4.0,802,5,True
4.0,802,6,True
4.0,802,7,True
4.0,802,8,True
4.0,802,9,True
4.0,802,10,True
4.0,803,1,True
4.0,803,2,True
4.0,803,3,True
4.0,803,4,True
4.0,803,5,True
4.0,803,6,True
4.0,803,7,True
4.0,803,8,True
4.0,803,9,True
4.0,803,10,True
4.0,804,1,True
4.0,804,2,True
4.0,804,3,True
4.0,804,4,True
4.0,804,5,True
4.0,804,6,True
4.0,804,7,True
4.0,804,8,True
4.0,804,9,True
4.0,804,10,True
4.0,805,1,True
4.0,805,2,True
4.0,805,3,True
4.0,805,4,True
4.0,805,5,True
4.0,805,6,True
4.0,805,7,True
4.0,805,8,True
4.0,805,9,True
4.0,805,10,True
4.0,806,1,True
4.0,806,2,True
4.0,806,3,True
4.0,806,4,True
4.0,806,5,True
4.0,806,6,True
4.0,806,7,True
4.0,806,8,True
4.0,806,9,True
4.0,806,10,True
4.0,807,1,True
4.0,807,2,True
4.0,807,3,True
4.0,807,4,True
4.0,807,5,True
4.0,807,6,True
4.0,807,7,True
4.0,807,8,True
4.0,807,9,True
4.0,807,10,True
4.0,808,1,True
4.0,808,2,True
4.0,808,3,True
4.0,808,4,True
4.0,808,5,True
4.0,808,6,True
4.0,808,7,True
4.0,808,8,True
4.0,808,9,True
4.0,808,10,True
4.0,809,1,True
4.0,809,2,True
4.0,809,3,True
4.0,809,4,True
4.0,809,5,True
4.0,809,6,True
4.0,809,7,True
4.0,809,8,True
4.0,809,9,True
4.0,809,10,True
4.0,810,1,True
4.0,810,2,True
4.0,810,3,True
4.0,810,4,True
4.0,810,5,True
4.0,810,6,True
4.0,810,7,True
4.0,810,8,True
4.0,810,9,True
4.0,810,10,True
4.0,811,1,True
4.0,811,2,True
4.0,811,3,True
4.0,811,4,True
4.0,811,5,True
4.0,811,6,True
4.0,811,7,True
4.0,811,8,True
4.0,811,9,True
4.0,811,10,True
4.0,812,1,True
4.0,812,2,True
4.0,812,3,True
4.0,812,4,True
4.0,812,5,True
4.0,812,6,True
4.0,812,7,True
4.0,812,8,True
4.0,812,9,True
4.0,812,10,True
4.0,813,1,True
4.0,813,2,True
4.0,813,3,True
4.0,813,4,True
4.0,813,5,True
4.0,813,6,True
4.0,813,7,True
4.0,813,8,True
4.0,813,9,True
4.0,813,10,True
4.0,814,1,True
4.0,814,2,True
4.0,814,3,True
4.0,814,4,True
4.0,814,5,True
4.0,814,6,True
4.0,814,7,True
4.0,814,8,True
4.0,814,9,True
4.0,814,10,True
4.0,815,1,True
4.0,815,2,True
4.0,815,3,True
4.0,815,4,True
4.0,815,5,True
4.0,815,6,True
4.0,815,7,True
4.0,815,8,True
4.0,815,9,True
4.0,815,10,True
4.0,816,1,True
4.0,816,2,True
4.0,816,3,True
4.0,816,4,True
4.0,816,5,True
4.0,816,6,True
4.0,816,7,True
4.0,816,8,True
4.0,816,9,True
4.0,816,10,True
4.0,817,1,True
4.0,817,2,True
4.0,817,3,True
4.0,817,4,True
4.0,817,5,True
4.0,817,6,True
4.0,817,7,True
4.0,817,8,True
4.0,817,9,True
4.0,817,10,True
4.0,818,1,True
4.0,818,2,True
4.0,818,3,True
4.0,818,4,True
4.0,818,5,True
4.0,818,6,True
4.0,818,7,True
4.0,818,8,True
4.0,818,9,True
4.0,818,10,True
4.0,819,1,True
4.0,819,2,True
4.0,819,3,True
4.0,819,4,True
4.0,819,5,True
4.0,819,6,True
4.0,819,7,True
4.0,819,8,True
4.0,819,9,True
4.0,819,10,True
4.0,820,1,True
4.0,820,2,True
4.0,820,3,True
4.0,820,4,True
4.0,820,5,True
4.0,820,6,True
4.0,820,7,True
4.0,820,8,True
4.0,820,9,True
4.0,820,10,True
4.0,821,1,True
4.0,821,2,True
4.0,821,3,True
4.0,821,4,True
4.0,821,5,True
4.0,821,6,True
4.0,821,7,True
4.0,821,8,True
4.0,821,9,True
4.0,821,10,True
4.0,822,1,True
4.0,822,2,True
4.0,822,3,True
4.0,822,4,True
4.0,822,5,True
4.0,822,6,True
4.0,822,7,True
4.0,822,8,True
4.0,822,9,True
4.0,822,10,True
4.0,823,1,True
4.0,823,2,True
4.0,823,3,True
4.0,823,4,True
4.0,823,5,True
4.0,823,6,True
4.0,823,7,True
4.0,823,8,True
4.0,823,9,True
4.0,823,10,True
4.0,824,1,True
4.0,824,2,True
4.0,824,3,True
4.0,824,4,True
4.0,824,5,True
4.0,824,6,True
4.0,824,7,True
4.0,824,8,True
4.0,824,9,True
4.0,824,10,True
4.0,825,1,True
4.0,825,2,True
4.0,825,3,True
4.0,825,4,True
4.0,825,5,True
4.0,825,6,True
4.0,825,7,True
4.0,825,8,True
4.0,825,9,True
4.0,825,10,True
4.0,826,1,True
4.0,826,2,True
4.0,826,3,True
4.0,826,4,True
4.0,826,5,True
4.0,826,6,True
4.0,826,7,True
4.0,826,8,True
4.0,826,9,True
4.0,826,10,True
4.0,827,1,True
4.0,827,2,True
4.0,827,3,True
4.0,827,4,True
4.0,827,5,True
4.0,827,6,True
4.0,827,7,True
4.0,827,8,True
4.0,827,9,True
4.0,827,10,True
4.0,828,1,True
4.0,828,2,True
4.0,828,3,True
4.0,828,4,True
4.0,828,5,True
4.0,828,6,True
4.0,828,7,True
4.0,828,8,True
4.0,828,9,True
4.0,828,10,True
4.0,829,1,True
4.0,829,2,True
4.0,829,3,True
4.0,829,4,True
4.0,829,5,True
4.0,829,6,True
4.0,829,7,True
4.0,829,8,True
4.0,829,9,True
4.0,829,10,True
4.0,830,1,True
4.0,830,2,True
4.0,830,3,True
4.0,830,4,True
4.0,830,5,True
4.0,830,6,True
4.0,830,7,True
4.0,830,8,True
4.0,830,9,True
4.0,830,10,True
4.0,831,1,True
4.0,831,2,True
4.0,831,3,True
4.0,831,4,True
4.0,831,5,True
4.0,831,6,True
4.0,831,7,True
4.0,831,8,True
4.0,831,9,True
4.0,831,10,True
4.0,832,1,True
4.0,832,2,True
4.0,832,3,True
4.0,832,4,True
4.0,832,5,True
4.0,832,6,True
4.0,832,7,True
4.0,832,8,True
4.0,832,9,True
4.0,832,10,True
4.0,833,1,True
4.0,833,2,True
4.0,833,3,True
4.0,833,4,True
4.0,833,5,True
4.0,833,6,True
4.0,833,7,True
4.0,833,8,True
4.0,833,9,True
4.0,833,10,True
4.0,834,1,True
4.0,834,2,True
4.0,834,3,True
4.0,834,4,True
4.0,834,5,True
4.0,834,6,True
4.0,834,7,True
4.0,834,8,True
4.0,834,9,True
4.0,834,10,True
4.0,835,1,True
4.0,835,2,True
4.0,835,3,True
4.0,835,4,True
4.0,835,5,True
4.0,835,6,True
4.0,835,7,True
4.0,835,8,True
4.0,835,9,True
4.0,835,10,True
4.0,836,1,True
4.0,836,2,True
4.0,836,3,True
4.0,836,4,True
4.0,836,5,True
4.0,836,6,True
4.0,836,7,True
4.0,836,8,True
4.0,836,9,True
4.0,836,10,True
4.0,837,1,True
4.0,837,2,True
4.0,837,3,True
4.0,837,4,True
4.0,837,5,True
4.0,837,6,True
4.0,837,7,True
4.0,837,8,True
4.0,837,9,True
4.0,837,10,True
4.0,838,1,True
4.0,838,2,True
4.0,838,3,True
4.0,838,4,True
